Well_ID,Date,WL_elev_ft,P (in),Tmean (F)
CWF-1B,1998-01-09,3759.56,0.000000000,43.467284580
CWF-1B,1998-01-16,3759.77,0.000000000,47.479641830
CWF-1B,1998-01-17,3759.78,0.000000000,50.463700930
CWF-1B,1998-01-20,3759.53,0.000000000,53.995984300
CWF-1B,1998-01-23,3759.83,0.000000000,44.976459740
CWF-1B,1998-02-02,3759.15,0.000000000,45.983627050
CWF-1B,1998-02-10,3759.20,0.000157351,44.494810060
CWF-1B,1998-02-17,3759.85,0.000000000,42.480043400
CWF-1B,1998-03-03,3759.03,0.000000000,50.954525770
CWF-1B,1998-03-23,3753.03,0.000000000,63.490423270
CWF-1B,1998-04-06,3754.46,0.000000000,58.506765740
CWF-1B,1998-05-05,3750.47,0.000000000,68.999598430
CWF-1B,1998-07-30,3749.28,0.000000000,84.491627980
CWF-1B,1998-08-27,3756.19,0.000000000,83.982051250
CWF-1B,1998-10-08,3750.17,0.000000000,65.000772670
CWF-1B,1998-11-23,3751.74,0.000000000,53.980846540
CWF-1B,1998-12-22,3751.86,0.000000000,47.961907350
CWF-1B,1999-01-21,3752.12,0.000000000,54.442833280
CWF-1B,1999-03-03,3754.13,0.000000000,57.021912690
CWF-1B,1999-03-31,3758.31,0.000000000,65.971911820
CWF-1B,1999-05-05,3759.61,0.000000000,64.481635100
CWF-1B,1999-06-14,3751.78,0.000000000,72.510608700
CWF-1B,1999-07-08,3751.20,0.000008021,83.478457110
CWF-1B,1999-08-04,3758.20,0.669269900,75.988188140
CWF-1B,1999-09-03,3752.62,0.000335059,77.988467690
CWF-1B,1999-10-15,3750.00,0.000000000,65.995255170
CWF-1B,1999-11-19,3753.31,0.000000000,57.491880120
CWF-1B,1999-12-16,3753.72,0.000000000,37.490760270
CWF-1B,2000-01-20,3757.54,0.000000000,55.503858600
CWF-1B,2000-02-23,3752.05,0.000000000,50.460008890
CWF-1B,2000-03-21,3757.79,0.000000000,53.525085590
CWF-1B,2000-04-19,3754.51,0.000000000,68.501977380
CWF-1B,2000-05-24,3749.97,0.000000000,84.959344610
CWF-1B,2000-06-21,3754.82,0.001675014,78.990824840
CWF-1B,2000-07-20,3750.34,0.000040157,87.479240260
CWF-1B,2000-08-18,3752.80,0.002202648,77.969292430
CWF-1B,2000-10-02,3752.06,0.000000000,76.483657530
CWF-1B,2000-10-25,3750.20,0.000079705,59.987612280
CWF-1B,2000-11-21,3756.71,0.000000000,45.501174240
CWF-1B,2000-12-19,3755.91,0.000000000,35.003583660
CWF-1B,2001-01-30,3753.35,0.000000000,40.990021700
CWF-1B,2001-02-22,3752.58,0.000000000,54.997590580
CWF-1B,2001-03-19,3752.69,0.000000000,53.493234260
CWF-1B,2001-04-23,3756.91,0.000000000,56.967686150
CWF-1B,2001-05-23,3756.22,0.000000000,73.957336760
CWF-1B,2001-06-18,3750.91,0.000000000,81.979240260
CWF-1B,2001-07-26,3755.00,0.000398523,83.008372020
CWF-1B,2001-08-30,3756.86,0.490568063,77.500000000
CWF-1B,2001-09-21,3758.06,0.000000000,78.970497140
CWF-1B,2001-10-03,3759.66,0.000000000,71.476069430
CWF-1B,2001-10-24,3755.94,0.000000000,62.511965290
CWF-1B,2001-11-20,3757.45,0.000000000,50.469292430
CWF-1B,2001-12-27,3758.53,0.000000000,36.505591510
CWF-1B,2002-01-17,3758.21,0.000000000,54.490423270
CWF-1B,2002-01-18,3758.34,0.000000000,51.477262880
CWF-1B,2002-02-21,3753.05,0.000000000,50.508743120
CWF-1B,2002-03-21,3755.90,0.000000000,57.956935190
CWF-1B,2002-04-09,3755.84,0.000000000,66.968092570
CWF-1B,2002-05-20,3751.87,0.000717341,72.504386800
CWF-1B,2002-06-24,3752.90,0.000000000,84.505189940
CWF-1B,2002-07-25,3756.04,0.000000000,95.372782940
CWF-1B,2002-08-23,3755.41,0.000000000,78.029101290
CWF-1B,2002-09-25,3756.11,0.000000000,72.986438040
CWF-1B,2002-10-03,3756.15,0.000000000,70.454229690
CWF-1B,2002-11-15,3756.56,0.000000000,49.029101290
CWF-1B,2002-12-16,3758.05,0.000000000,49.469292430
CWF-1B,2003-01-23,3753.55,0.000000000,49.408459380
CWF-1B,2003-02-18,3757.75,0.000000000,54.045770310
CWF-1B,2003-03-20,3757.23,0.000159409,52.985634900
CWF-1B,2003-04-21,3756.34,0.000000000,58.683081250
CWF-1B,2003-05-20,3753.87,0.000000000,78.962125120
CWF-1B,2003-05-23,3749.78,0.000000000,83.460117270
CWF-1B,2003-06-23,3753.51,0.000000000,78.908459380
CWF-1B,2003-07-22,3753.17,0.000000000,87.545770310
CWF-1B,2003-08-19,3756.98,0.000000000,82.771148440
CWF-1B,2003-09-09,3758.76,0.000000000,81.966883010
CWF-1B,2003-09-25,3754.97,0.000000000,76.996817910
CWF-1B,2003-10-06,3754.46,0.000000000,75.959715700
CWF-1B,2003-11-20,3756.02,0.000000000,50.986036470
CWF-1B,2003-12-22,3755.87,0.000000000,48.487241180
CWF-1B,2004-01-22,3755.29,0.000000000,49.968087720
CWF-1B,2004-02-18,3754.33,0.000000000,53.003182090
CWF-1B,2004-02-27,3755.25,0.000000000,52.962496220
CWF-1B,2004-03-10,3755.31,0.000000000,60.994006920
CWF-1B,2004-04-13,3755.10,0.027253781,52.271148440
CWF-1B,2004-05-17,3745.43,0.000000000,75.982051250
CWF-1B,2004-06-22,3750.78,0.000000000,80.954229690
CWF-1B,2004-07-21,3749.50,0.000064251,89.001977380
CWF-1B,2004-09-02,3754.68,0.000000000,72.999598430
CWF-1B,2004-10-07,3757.31,0.000000000,69.983225480
CWF-1B,2004-11-29,3755.43,0.000000000,52.458912560
CWF-1B,2004-12-29,3752.83,0.000000000,51.455730480
CWF-1B,2005-01-31,3756.70,0.000000000,40.996014770
CWF-1B,2005-02-18,3756.02,0.000016063,53.006364170
CWF-1B,2005-03-23,3754.94,0.000000000,56.448964740
CWF-1B,2005-04-20,3756.56,0.000000000,65.991999080
CWF-1B,2005-05-31,3757.36,0.000000000,77.965276730
CWF-1B,2005-06-28,3754.67,0.000000000,87.474482370
CWF-1B,2005-07-26,3754.84,0.000000000,78.071764530
CWF-1B,2005-08-18,3756.60,0.000463383,80.998795290
CWF-1B,2005-09-09,3757.61,0.000000000,72.908459380
CWF-1B,2005-10-05,3757.97,0.127184313,74.362689060
CWF-1B,2005-11-07,3756.48,0.000000000,60.137310940
CWF-1B,2005-12-21,3757.94,0.000000000,47.500401570
CWF-1B,2006-01-31,3755.70,0.000000000,51.474451890
CWF-1B,2006-03-14,3756.28,0.000000000,45.408459380
CWF-1B,2006-04-28,3755.30,0.000000000,58.072969240
CWF-1B,2006-05-24,3754.36,0.000000000,81.469292430
CWF-1B,2006-07-13,3753.92,0.000000000,87.009175160
CWF-1B,2006-08-23,3756.34,0.198285439,78.972474520
CWF-1B,2006-09-12,3755.86,0.000000000,76.493203790
CWF-1B,2006-10-19,3756.96,0.032367650,52.005159460
CWF-1B,2006-11-28,3755.69,0.001353233,53.460920410
CWF-1B,2006-12-19,3755.49,0.000000000,45.549057890
CWF-1B,2007-02-03,3754.99,0.000000000,38.983890300
CWF-1B,2007-03-29,3755.61,0.000000000,48.500401570
CWF-1B,2007-04-17,3754.51,0.000000000,58.492242160
CWF-1B,2007-06-15,3756.67,0.098995122,86.430212850
CWF-1B,2007-09-07,3755.68,0.000431867,76.445965330
CWF-1B,2007-10-24,3757.06,0.000000000,60.433290100
CWF-1B,2007-11-20,3755.25,0.000000000,61.459715700
CWF-1B,2008-01-18,3754.81,0.000000000,31.997590580
CWF-1B,2008-02-20,3753.15,0.000000000,52.495543290
CWF-1B,2008-03-12,3754.10,0.000000000,55.480910180
CWF-1B,2008-04-08,3755.01,0.000000000,66.448393280
CWF-1B,2008-05-13,3755.54,0.000000000,73.951745250
CWF-1B,2008-06-09,3754.13,0.000000000,79.505993080
CWF-1B,2008-07-07,3754.21,0.267631131,82.025116060
CWF-1B,2008-08-05,3756.44,0.000016063,81.991226410
CWF-1B,2008-09-09,3757.51,0.000963768,73.977232410
CWF-1B,2008-10-07,3757.97,0.000000000,63.977664450
CWF-1B,2008-11-12,3754.62,0.000000000,50.984430190
CWF-1B,2008-12-10,3756.73,0.000637636,36.485233330
CWF-1B,2009-01-26,3755.13,0.000000000,54.478467590
CWF-1B,2009-02-19,3754.55,0.000000000,46.004386800
CWF-1B,2009-03-18,3753.85,0.000000000,63.963299360
CWF-1B,2009-04-14,3756.08,0.000000000,67.423447110
CWF-1B,2009-05-13,3755.91,0.000000000,78.472072950
CWF-1B,2009-06-17,3756.41,0.000000000,84.438584870
CWF-1B,2009-07-15,3751.67,0.000000000,90.456132050
CWF-1B,2009-09-03,3756.08,0.168508490,79.976800370
CWF-1B,2009-10-05,3757.09,0.000079705,72.448563170
CWF-1B,2009-11-25,3754.12,0.000000000,46.480444970
CWF-1B,2010-02-08,3755.40,0.000000000,46.512326770
CWF-1B,2010-03-17,3755.61,0.000000000,52.952548390
CWF-1B,2010-04-14,3755.26,0.000000000,65.501174240
CWF-1B,2010-05-13,3752.31,0.000000000,78.823725050
CWF-1B,2010-06-02,3751.43,0.000000000,80.971671380
CWF-1B,2010-07-15,3757.97,0.000000000,85.503583660
CWF-1B,2010-08-18,3751.75,0.044854906,85.476459740
CWF-1B,2010-09-15,3751.79,0.000000000,81.462496220
CWF-1B,2010-10-14,3752.91,0.000000000,68.489620130
CWF-1B,2010-11-18,3749.62,0.000000000,48.510349400
CWF-1B,2010-12-08,3752.99,0.000000000,48.007970450
CWF-1B,2011-01-31,3755.53,0.000000000,45.507197780
CWF-1B,2011-03-23,3752.07,0.000000000,57.956132050
CWF-1B,2011-04-27,3756.44,0.000000000,62.511584580
CWF-1B,2011-06-02,3750.81,0.020000000,83.493234260
CWF-1B,2012-02-16,3746.85,0.000000000,48.457738330
CWF-1B,2012-06-29,3751.49,0.000000000,88.494810060
CWF-1B,2013-03-06,3742.31,0.000000000,53.000000000
CWF-1B,2013-04-17,3739.06,0.000000000,66.000000000
CWF-1B,2013-05-07,3738.21,0.000000000,67.000000000
CWF-1B,2013-05-29,3740.33,0.000000000,76.000000000
CWF-1B,2013-07-09,3750.45,0.000000000,86.500000000
CWF-1B,2013-08-06,3747.87,0.000000000,84.000000000
CWF-1B,2013-09-11,3743.69,0.410000000,71.000000000
CWF-1B,2013-10-31,3740.21,0.000000000,54.000000000
CWF-1B,2013-12-05,3743.88,0.000000000,56.000000000
CWF-1B,2014-01-30,3742.41,0.000000000,40.000000000
CWF-1B,2014-03-11,3738.73,0.000000000,53.362689060
CWF-1B,2014-04-10,3736.06,0.000000000,65.271148440
CWF-1B,2014-05-19,3737.43,0.000000000,74.362689060
CWF-1B,2014-06-06,3736.10,0.000000000,83.771148440
CWF-1B,2014-09-10,3743.07,0.000000000,78.816918750
CWF-1B,2014-10-30,3743.73,0.000000000,62.362689060
CWF-1B,2014-12-09,3746.23,0.000000000,52.904985940
CWF-1C,1985-02-15,3729.67,0.000000000,46.996223900
CWF-1C,1985-02-26,3732.15,0.000000000,49.987900830
CWF-1C,1985-03-20,3726.43,0.000000000,44.513991500
CWF-1C,1985-04-23,3741.60,0.000000000,71.834233400
CWF-1C,1985-05-23,3727.62,0.000000000,73.957429010
CWF-1C,1985-06-12,3725.62,0.000000000,78.091831060
CWF-1C,1985-06-13,3728.28,0.000000000,75.012090980
CWF-1C,1985-07-16,3728.89,0.000000000,85.434168160
CWF-1C,1985-11-13,3734.45,0.000000000,53.504868610
CWF-1C,1985-11-27,3741.63,0.000000000,47.497304210
CWF-1C,1985-12-18,3736.78,0.000000000,38.018326710
CWF-1C,1986-01-20,3748.82,0.000000000,49.380267990
CWF-1C,1986-02-22,3739.71,0.000000000,63.884446020
CWF-1C,1986-03-20,3738.13,0.000000000,45.006023550
CWF-1C,1986-04-29,3735.30,0.000000000,67.015602650
CWF-1C,1986-06-04,3744.20,0.048875207,74.483436370
CWF-1C,1986-07-03,3749.85,0.195516664,77.992236050
CWF-1C,1986-08-25,3736.40,0.001492937,76.965555830
CWF-1C,1986-09-22,3746.11,0.000000000,75.495580660
CWF-1C,1986-10-20,3728.58,0.000000000,66.495428730
CWF-1C,1986-11-25,3733.25,0.000000000,45.439586670
CWF-1C,1987-01-03,3732.85,0.000000000,44.518008160
CWF-1C,1987-12-22,3725.91,0.000000000,41.507167310
CWF-1C,1988-12-21,3735.33,0.000000000,40.506341290
CWF-1C,1989-01-20,3726.42,0.000000000,47.489064990
CWF-1C,1989-02-21,3734.12,0.000000000,50.490835830
CWF-1C,1989-03-26,3719.68,0.000128647,68.402886480
CWF-1C,1989-04-20,3714.46,0.000000000,75.489035370
CWF-1C,1989-05-21,3719.32,0.000000000,76.479985760
CWF-1C,1989-06-22,3703.84,0.000000000,86.492204790
CWF-1C,1989-07-20,3703.85,0.000158659,82.993931320
CWF-1C,1989-08-22,3732.64,0.000157151,76.501006100
CWF-1C,1989-09-19,3739.66,0.000257867,78.482081280
CWF-1C,1989-10-19,3719.36,0.000000000,50.000401050
CWF-1C,1989-11-20,3718.47,0.000000000,52.032515270
CWF-1C,1989-12-19,3725.78,0.000000000,44.498758650
CWF-1C,1990-01-22,3730.02,0.000205127,39.517290180
CWF-1C,1990-02-19,3737.90,0.000000000,42.022215510
CWF-1C,1990-03-19,3744.43,0.000000000,55.524477890
CWF-1C,1990-04-17,3731.95,0.000000000,62.553300370
CWF-1C,1990-05-18,3723.00,0.000000000,78.937421710
CWF-1C,1990-06-20,3716.67,0.000000000,86.010662380
CWF-1C,1990-07-20,3734.93,0.000780296,81.974596880
CWF-1C,1990-08-29,3724.07,0.000000000,80.989874850
CWF-1C,1990-09-19,3745.67,0.006094169,71.331985320
CWF-1C,1990-10-19,3721.33,0.000000000,66.462339880
CWF-1C,1990-11-19,3699.92,0.000000000,58.982278330
CWF-1C,1990-12-24,3705.37,0.000000000,28.984571720
CWF-1C,1991-01-22,3725.45,0.000283233,39.951406280
CWF-1C,1991-02-08,3731.65,0.000000000,56.932798380
CWF-1C,1991-02-21,3747.90,0.000000000,48.452609440
CWF-1C,1991-03-20,3748.71,0.000000000,53.518249520
CWF-1C,1991-04-19,3748.95,0.000000000,64.959448970
CWF-1C,1991-05-20,3734.23,0.000380965,81.954181580
CWF-1C,1991-06-25,3729.65,0.000000000,92.411217300
CWF-1C,1991-07-19,3731.98,0.039087498,84.947220550
CWF-1C,1991-08-15,3741.35,0.000078576,75.984283600
CWF-1C,1991-09-20,3750.57,0.000015835,54.995868780
CWF-1C,1991-10-18,3706.41,0.000000000,68.979137710
CWF-1C,1991-11-20,3695.65,0.000000000,47.941281940
CWF-1C,1991-12-13,3725.18,0.000000000,45.005750940
CWF-1C,1992-01-17,3725.03,0.000000000,31.016162580
CWF-1C,1992-01-23,3724.94,0.000000000,40.004342960
CWF-1C,1992-02-19,3713.08,0.000000000,46.461620860
CWF-1C,1992-03-19,3757.72,0.000000000,53.468087720
CWF-1C,1992-04-20,3743.08,0.000000000,60.435568380
CWF-1C,1992-05-17,3747.52,0.000761931,71.006878540
CWF-1C,1992-06-22,3730.28,0.000031671,79.979909390
CWF-1C,1992-07-18,3717.42,0.000000000,80.490518900
CWF-1C,1992-08-14,3742.01,0.000000000,76.983423070
CWF-1C,1992-09-15,3746.90,0.456271292,76.978986600
CWF-1C,1992-10-19,3744.16,0.000000000,69.451246590
CWF-1C,1992-11-17,3744.48,0.000000000,54.992485980
CWF-1C,1992-12-17,3735.03,0.000000000,35.488415420
CWF-1C,1993-01-20,3737.89,0.000157151,43.982437210
CWF-1C,1993-01-21,3722.59,0.000000000,46.463626130
CWF-1C,1993-02-19,3738.60,0.176117388,58.475832100
CWF-1C,1993-03-19,3749.16,0.000000000,59.505303940
CWF-1C,1993-04-28,3739.88,0.000000000,71.488935430
CWF-1C,1993-05-19,3736.05,0.000000000,74.971139330
CWF-1C,1993-06-21,3727.61,0.001934002,83.972479290
CWF-1C,1993-07-20,3744.72,0.107975250,79.016843180
CWF-1C,1993-08-19,3734.87,1.614259370,76.504986200
CWF-1C,1993-09-21,3732.34,0.000000000,80.453781350
CWF-1C,1993-10-19,3708.54,0.397776422,59.016441310
CWF-1C,1993-11-19,3701.12,0.000000000,53.978327850
CWF-1C,1993-12-22,3724.40,0.221078915,36.000643240
CWF-1C,1994-01-27,3717.32,0.000000000,41.974121080
CWF-1C,1994-03-11,3717.12,0.000000000,56.943732570
CWF-1C,1994-04-15,3719.38,0.000000000,65.982436390
CWF-1C,1994-05-24,3737.34,0.003714507,72.979857330
CWF-1C,1994-06-23,3706.22,0.000000000,86.941446930
CWF-1C,1994-07-22,3693.54,0.000235727,83.491880120
CWF-1C,1994-09-07,3701.42,0.000000000,76.485622130
CWF-1C,1994-10-06,3726.64,0.000000000,68.526731450
CWF-1C,1994-10-21,3732.29,0.000000000,62.011780610
CWF-1C,1994-11-18,3728.59,0.000000000,50.935295760
CWF-1C,1994-11-22,3728.71,0.000000000,52.959327470
CWF-1C,1994-12-20,3721.25,0.000000000,47.013143460
CWF-1C,1994-12-22,3719.18,0.000000000,49.502579880
CWF-1C,1995-01-25,3716.13,0.003227435,47.997992150
CWF-1C,1995-02-03,3701.77,0.000000000,52.045443760
CWF-1C,1995-02-21,3690.20,0.000007928,56.512326770
CWF-1C,1995-03-16,3730.47,0.000000000,56.328347600
CWF-1C,1995-04-13,3735.51,0.000000000,60.533244200
CWF-1C,1995-05-25,3727.99,0.000000000,70.960577390
CWF-1C,1995-06-15,3710.73,0.000000000,83.483398180
CWF-1C,1995-07-13,3699.99,0.000000000,84.472910980
CWF-1C,1995-08-22,3727.99,0.000380047,83.965963820
CWF-1C,1995-09-21,3724.94,0.000000000,72.510775320
CWF-1C,1995-10-05,3732.98,0.000000000,62.531881800
CWF-1C,1995-11-21,3702.68,0.000000000,55.996014770
CWF-1C,1995-12-14,3704.15,0.000000000,53.003212560
CWF-1C,1996-01-11,3696.95,0.000000000,46.011152540
CWF-1C,1996-02-15,3703.81,0.000000000,56.489620130
CWF-1C,1996-03-13,3713.68,0.000000000,61.483642000
CWF-1C,1996-04-17,3728.20,0.000000000,64.483657530
CWF-1C,1996-05-16,3711.63,0.000000000,86.413745120
CWF-1C,1996-06-19,3689.27,0.000000000,85.975687080
CWF-1C,1996-07-18,3724.65,0.000000000,83.970095570
CWF-1C,1996-07-19,3724.60,0.004855280,82.991627980
CWF-1C,1996-08-16,3693.22,0.000000000,81.499637130
CWF-1C,1996-09-18,3726.91,0.000000000,70.980144630
CWF-1C,1996-10-04,3711.10,0.000000000,70.987862650
CWF-1C,1996-11-04,3692.78,0.000000000,54.525159310
CWF-1C,1996-12-20,3697.07,0.000000000,32.981248110
CWF-1C,1997-01-02,3702.52,0.000000000,54.478858160
CWF-1C,1997-01-23,3722.12,0.000000000,49.935046640
CWF-1C,1997-02-26,3705.65,0.000000000,44.913109630
CWF-1C,1997-04-09,3741.54,0.000000000,62.507939980
CWF-1C,1997-05-09,3709.13,0.000000000,75.989550170
CWF-1C,1997-06-11,3731.82,0.000000000,78.983640370
CWF-1C,1997-07-09,3696.13,0.000000000,82.494006920
CWF-1C,1997-08-07,3729.72,0.049222750,77.016342470
CWF-1C,1997-09-11,3699.42,0.166883817,78.504788370
CWF-1C,1997-10-03,3699.67,0.048921497,75.501977380
CWF-1C,1997-11-13,3699.88,0.110764746,51.496761630
CWF-1C,1997-12-16,3726.76,0.000000000,40.505189940
CWF-1C,1998-01-09,3736.27,0.000000000,43.467284580
CWF-1C,1998-01-16,3740.64,0.000000000,47.479641830
CWF-1C,1998-01-17,3740.60,0.000000000,50.463700930
CWF-1C,1998-01-20,3738.45,0.000000000,53.995984300
CWF-1C,1998-01-23,3739.14,0.000000000,44.976459740
CWF-1C,1998-02-02,3735.44,0.000000000,45.983627050
CWF-1C,1998-02-10,3735.93,0.000157351,44.494810060
CWF-1C,1998-02-17,3740.87,0.000000000,42.480043400
CWF-1C,1998-03-03,3734.92,0.000000000,50.954525770
CWF-1C,1998-03-23,3710.09,0.000000000,63.490423270
CWF-1C,1998-04-06,3717.87,0.000000000,58.506765740
CWF-1C,1998-05-05,3712.39,0.000000000,68.999598430
CWF-1C,1998-07-30,3696.43,0.000000000,84.491627980
CWF-1C,1998-08-27,3737.77,0.000000000,83.982051250
CWF-1C,1998-10-08,3702.08,0.000000000,65.000772670
CWF-1C,1998-11-23,3693.13,0.000000000,53.980846540
CWF-1C,1998-11-24,3692.79,0.000000000,54.500000000
CWF-1C,1998-12-22,3694.92,0.000000000,47.961907350
CWF-1C,1999-01-21,3696.95,0.000000000,54.442833280
CWF-1C,1999-03-03,3704.70,0.000000000,57.021912690
CWF-1C,1999-03-31,3721.11,0.000000000,65.971911820
CWF-1C,1999-05-05,3728.92,0.000000000,64.481635100
CWF-1C,1999-06-14,3704.43,0.000000000,72.510608700
CWF-1C,1999-07-08,3707.30,0.000008021,83.478457110
CWF-1C,1999-08-04,3716.20,0.669269900,75.988188140
CWF-1C,1999-09-03,3707.67,0.000335059,77.988467690
CWF-1C,1999-10-15,3697.01,0.000000000,65.995255170
CWF-1C,1999-11-19,3702.63,0.000000000,57.491880120
CWF-1C,1999-12-16,3707.24,0.000000000,37.490760270
CWF-1C,2000-01-20,3723.23,0.000000000,55.503858600
CWF-1C,2000-02-23,3694.40,0.000000000,50.460008890
CWF-1C,2000-03-21,3722.09,0.000000000,53.525085590
CWF-1C,2000-04-19,3713.34,0.000000000,68.501977380
CWF-1C,2000-05-24,3702.01,0.000000000,84.959344610
CWF-1C,2000-06-21,3722.40,0.001675014,78.990824840
CWF-1C,2000-07-20,3697.31,0.000040157,87.479240260
CWF-1C,2000-08-18,3713.05,0.002202648,77.969292430
CWF-1C,2000-10-02,3704.00,0.000000000,76.483657530
CWF-1C,2000-10-25,3702.23,0.000079705,59.987612280
CWF-1C,2000-11-09,3722.35,0.000000000,41.954927340
CWF-1C,2000-11-21,3718.98,0.000000000,45.501174240
CWF-1C,2000-12-19,3712.57,0.000000000,35.003583660
CWF-1C,2001-01-30,3705.84,0.000000000,40.990021700
CWF-1C,2001-02-22,3701.53,0.000000000,54.997590580
CWF-1C,2001-03-19,3720.38,0.000000000,53.493234260
CWF-1C,2001-04-23,3731.73,0.000000000,56.967686150
CWF-1C,2001-05-23,3725.62,0.000000000,73.957336760
CWF-1C,2001-06-18,3698.77,0.000000000,81.979240260
CWF-1C,2001-07-26,3719.49,0.000398523,83.008372020
CWF-1C,2001-08-30,3718.97,0.490568063,77.500000000
CWF-1C,2001-09-21,3720.16,0.000000000,78.970497140
CWF-1C,2001-10-03,3733.02,0.000000000,71.476069430
CWF-1C,2001-10-24,3707.60,0.000000000,62.511965290
CWF-1C,2001-11-20,3723.09,0.000000000,50.469292430
CWF-1C,2001-12-27,3730.21,0.000000000,36.505591510
CWF-1C,2002-01-17,3729.30,0.000000000,54.490423270
CWF-1C,2002-02-21,3709.42,0.000000000,50.508743120
CWF-1C,2002-03-21,3731.60,0.000000000,57.956935190
CWF-1C,2002-04-09,3731.05,0.000000000,66.968092570
CWF-1C,2002-05-20,3710.85,0.000717341,72.504386800
CWF-1C,2002-06-24,3718.67,0.000000000,84.505189940
CWF-1C,2002-07-25,3725.61,0.000000000,95.372782940
CWF-1C,2002-08-23,3720.06,0.000000000,78.029101290
CWF-1C,2002-09-25,3724.65,0.000000000,72.986438040
CWF-1C,2002-10-03,3725.91,0.000000000,70.454229690
CWF-1C,2002-11-15,3710.04,0.000000000,49.029101290
CWF-1C,2002-12-16,3722.09,0.000000000,49.469292430
CWF-1C,2003-01-23,3700.35,0.000000000,49.408459380
CWF-1C,2003-02-18,3721.51,0.000000000,54.045770310
CWF-1C,2003-03-20,3719.15,0.000159409,52.985634900
CWF-1C,2003-04-21,3719.23,0.000000000,58.683081250
CWF-1C,2003-05-20,3699.20,0.000000000,78.962125120
CWF-1C,2003-05-23,3686.01,0.000000000,83.460117270
CWF-1C,2003-06-23,3697.41,0.000000000,78.908459380
CWF-1C,2003-07-22,3715.21,0.000000000,87.545770310
CWF-1C,2003-08-19,3717.92,0.000000000,82.771148440
CWF-1C,2003-09-09,3734.41,0.000000000,81.966883010
CWF-1C,2003-09-25,3711.35,0.000000000,76.996817910
CWF-1C,2003-10-06,3708.62,0.000000000,75.959715700
CWF-1C,2003-11-20,3720.04,0.000000000,50.986036470
CWF-1C,2003-12-22,3721.43,0.000000000,48.487241180
CWF-1C,2004-01-22,3714.78,0.000000000,49.968087720
CWF-1C,2004-02-18,3712.48,0.000000000,53.003182090
CWF-1C,2004-02-27,3726.58,0.000000000,52.962496220
CWF-1C,2004-03-10,3727.81,0.000000000,60.994006920
CWF-1C,2004-04-13,3707.75,0.027253781,52.271148440
CWF-1C,2004-05-17,3679.37,0.000000000,75.982051250
CWF-1C,2004-06-22,3713.98,0.000000000,80.954229690
CWF-1C,2004-07-21,3713.35,0.000064251,89.001977380
CWF-1C,2004-09-02,3734.54,0.000000000,72.999598430
CWF-1C,2004-10-07,3732.24,0.000000000,69.983225480
CWF-1C,2004-11-29,3722.97,0.000000000,52.458912560
CWF-1C,2004-12-29,3713.66,0.000000000,51.455730480
CWF-1C,2005-01-31,3728.62,0.000000000,40.996014770
CWF-1C,2005-02-18,3732.08,0.000016063,53.006364170
CWF-1C,2005-03-23,3720.92,0.000000000,56.448964740
CWF-1C,2005-04-20,3731.70,0.000000000,65.991999080
CWF-1C,2005-05-31,3731.91,0.000000000,77.965276730
CWF-1C,2005-06-28,3711.20,0.000000000,87.474482370
CWF-1C,2005-07-26,3711.25,0.000000000,78.071764530
CWF-1C,2005-08-18,3710.56,0.000463383,80.998795290
CWF-1C,2005-09-09,3727.62,0.000000000,72.908459380
CWF-1C,2005-10-05,3733.25,0.127184313,74.362689060
CWF-1C,2005-11-07,3715.65,0.000000000,60.137310940
CWF-1C,2005-12-21,3731.91,0.000000000,47.500401570
CWF-1C,2006-01-31,3711.22,0.000000000,51.474451890
CWF-1C,2006-03-14,3718.10,0.000000000,45.408459380
CWF-1C,2006-04-28,3707.66,0.000000000,58.072969240
CWF-1C,2006-05-24,3714.31,0.000000000,81.469292430
CWF-1C,2006-07-13,3704.27,0.000000000,87.009175160
CWF-1C,2006-08-23,3713.77,0.198285439,78.972474520
CWF-1C,2006-09-12,3716.10,0.000000000,76.493203790
CWF-1C,2006-10-19,3719.54,0.032367650,52.005159460
CWF-1C,2006-11-28,3714.96,0.001353233,53.460920410
CWF-1C,2006-12-19,3710.65,0.000000000,45.549057890
CWF-1C,2007-02-03,3707.31,0.000000000,38.983890300
CWF-1C,2007-03-29,3715.82,0.000000000,48.500401570
CWF-1C,2007-04-17,3709.11,0.000000000,58.492242160
