id,CWF-4B,CWF-4B,CWF-4B,LC-1A,LC-1A,LC-1A,LC-1B,LC-1B,LC-1B,LC-1C,LC-1C,LC-1C,LC-2A,LC-2A,LC-2A,LC-2B,LC-2B,LC-2B,LC-2C,LC-2C,LC-2C,LC-3A,LC-3A,LC-3A,LC-3C,LC-3C,LC-3C,M-1B,M-1B,M-1B,M-1C,M-1C,M-1C,M-2A,M-2A,M-2A,M-2B,M-2B,M-2B,M-2C,M-2C,M-2C,M-4A,M-4A,M-4A,M-4B,M-4B,M-4B,M-4C,M-4C,M-4C
2002-09-01,73.4871969,0.0,3761.87,80.4114936,0.002510856,3883.13,,,,73.92941144,0.077728358,3886.13,80.40141296,0.000508294,3869.28,,,,74.00145865,0.00039534,3884.63,80.47302751,8.2363e-05,3867.04,72.04385398,0.0,3869.6,,,,75.89487577,0.0,3853.18,80.74436792,0.0,3850.29,,,,72.54894141,0.0,3853.69,80.82680169,0.0,3848.5,,,,71.56167929,0.0,3853.01
2002-10-01,,,,54.0,0.050418177,3883.02,70.97909117,0.0,3886.22,64.00896093,0.000776614,3885.07,66.47979026,0.039769032,3870.95,70.97979026,0.0,3879.92,64.00866132,0.000750647,3883.94,66.49027841,0.039888896,3867.9,60.9986112,0.0,3869.62,71.97669168,0.0,3851.48,64.47669168,0.228446112,3852.55,68.00375844,0.0,3851.3,71.97744936,0.0,3851.76,62.51503376,0.0,3852.86,53.50496866,0.298608776,3849.69,71.98509403,0.0,3850.33,53.50496866,0.298608776,3853.01
2002-11-01,49.01427747,0.0,3760.87,43.70340711,0.0,3882.89,51.99164144,0.0,3884.95,52.40937448,0.0,3884.5,52.81801064,0.0,3871.42,49.98588073,0.0,3879.66,50.58198521,0.0,3883.25,59.96115496,0.000686361,3868.31,49.99313639,0.0,3869.68,50.75370191,0.0,3851.75,45.37314904,0.0,3851.96,50.74506742,0.0,3850.93,50.74506742,0.0,3851.14,52.26531707,0.0,3852.06,50.66606361,0.0,3849.79,50.66606361,0.0,3850.61,52.34101949,0.0,3852.43
2002-12-01,49.4620872,0.0,3761.32,48.16041359,0.000116784,3882.93,48.52255632,0.003157885,3884.82,44.48208216,0.0,3884.4,41.16961814,0.0,3872.09,48.52190823,0.003067152,3879.63,46.07667881,0.0,3883.1,41.08985956,0.0,3868.63,42.03776925,0.0,3869.67,51.24603494,0.0,3851.23,41.51466638,0.0,3851.85,44.05950608,0.0,3850.9,37.67147512,0.009299293,3851.35,43.48591378,0.0,3851.9,43.03014157,0.211603755,3849.59,51.50646243,0.0,3850.31,46.14946757,0.0,3851.99
2003-01-01,49.40902749,0.0,3760.04,50.95818235,0.0,3882.72,50.99701302,0.0,3884.69,47.00597395,0.0,3884.28,47.49422579,0.0,3871.8,50.99711289,0.0,3879.46,47.49422579,0.0,3883.0,47.0027776,0.0,3868.47,50.99166721,0.0,3869.64,47.00776944,0.0,3850.83,48.97280695,0.0,3851.75,48.98872468,0.0,3850.59,47.00751688,0.0,3851.12,49.48496624,0.0,3851.78,47.49503134,0.0,3849.36,47.00496866,0.0,3849.86,50.98509403,0.0,3851.68
2003-02-01,54.04548626,0.0,3761.54,36.97013025,0.121672706,3882.52,48.5,0.948506512,3884.75,52.5,0.0,3884.21,36.97112894,0.121616779,3871.49,48.5,0.948556447,3879.36,43.49133868,0.0,3882.9,52.49166721,0.0,3868.18,43.4958336,0.0,3869.47,55.4805764,0.0,3850.53,53.50776944,0.0,3851.68,39.49624156,0.070225506,3850.33,55.4812078,0.0,3850.95,46.97744936,0.0,3851.69,50.49751567,9.9373e-05,3848.84,55.48757836,0.0,3849.43,52.48509403,0.0,3851.22
2003-03-01,52.98227351,0.000196936,3761.23,58.01379752,0.0,3882.35,49.84922269,0.009716045,3884.5,44.57350816,0.0,3884.17,53.59576318,0.0,3870.64,49.83923627,0.009724441,3879.16,44.5713724,0.0,3882.86,51.51324527,0.019713579,3867.68,64.50745746,0.0,3869.27,49.12321968,0.0,3849.63,44.70298591,0.0,3851.62,60.61901215,0.0,3849.09,49.11901215,0.0,3850.18,47.92728738,0.0,3851.6,54.01897427,0.0,3847.38,49.08065357,0.0,3847.79,60.58065357,0.0,3851.06
2003-04-01,58.68194503,0.0,3760.91,64.97909117,0.0,3882.27,65.44026049,0.0,3885.44,54.5119479,0.0,3885.49,53.48845158,0.0,3869.27,65.44225789,0.0,3879.36,62.03753237,0.0,3883.86,63.98194562,0.0,3866.66,56.98611202,0.0,3868.88,65.97669168,0.0,3845.5,64.97280695,0.0,3852.1,53.48496624,0.0,3845.26,65.97744936,0.0,3846.42,62.04885972,0.0,3851.92,56.50496866,0.0,3845.91,65.98509403,0.0,3847.29,64.49254701,0.0,3850.97
2003-05-01,78.95322584,0.0,3759.16,65.60694239,0.0,3881.23,76.5797476,0.0,3885.37,64.05307095,0.0,3884.31,82.97176146,0.0,3867.08,76.57736141,0.0,3878.4,66.56041828,0.0,3883.11,63.58622335,0.0,3865.36,75.49695763,0.0,3868.29,76.69215301,0.0,3841.48,64.17756696,0.0,3851.62,66.66461219,0.0,3841.94,76.68574151,0.0,3843.08,66.15386735,0.0,3851.47,72.26098659,0.0,3844.78,76.62578843,0.0,3845.34,67.58065357,0.0,3850.33
2003-06-01,78.90902749,0.0,3757.23,80.99103907,0.0,3881.7,81.49103907,0.0,3886.02,85.4880521,0.0,3886.01,83.49133868,0.0,3867.94,81.49133868,0.0,3878.9,72.50288711,0.059942258,3884.11,72.5013888,0.059972224,3865.19,78.0027776,0.0,3867.66,81.48834584,0.0,3848.95,72.50388472,0.059922306,3853.31,85.50751688,0.0,3843.7,81.48872468,0.0,3849.55,76.47369092,0.0,3852.88,72.50248433,0.059950313,3844.45,81.49254701,0.0,3842.5,73.48757836,0.0,3849.83
2003-07-01,87.54548626,0.0,3757.49,78.52090883,0.071672706,3881.17,85.51792185,0.0,3885.84,86.00298698,0.0,3885.79,83.51154842,0.0,3866.58,87.00866132,0.178960642,3878.14,85.49422579,0.049826774,3883.88,86.4972224,0.000166656,3864.28,88.49444481,0.0,3867.15,87.01165416,0.178601501,3836.98,79.50776944,0.0,3853.38,87.00375844,0.0,3831.73,87.01127532,0.178646962,3838.95,80.48872468,0.0,3853.09,88.49006269,0.0,3840.64,87.00745299,0.179105642,3843.67,88.49006269,0.0,3849.26
2003-08-01,82.77256872,0.0,3759.56,76.5,0.0,3881.22,84.4883216,0.0,3886.61,85.50597395,0.0,3886.48,83.99133868,0.001616779,3865.41,84.48870458,0.0,3878.51,89.48556447,0.0,3884.47,86.0027776,0.0,3863.47,75.4972224,0.0,3866.4,84.48547489,0.0,3836.39,86.5,0.0,3853.69,82.48872468,0.299548987,3831.42,84.48591378,0.0,3838.37,86.48872468,0.0,3853.3,81.49006269,0.0,3839.1,84.49048706,0.0,3841.12,80.49006269,0.0,3848.63
2003-09-01,75.02215717499999,0.0,3759.265,77.02175584,0.0,3881.04,77.02175584,0.0,3885.28,77.98872184,0.0,3885.57,77.98904588,0.0,3867.42,77.02122563,0.0,3878.57,75.54664032,0.0,3883.77,78.44241879,5.4909e-05,3863.95,74.51157563,0.0,3865.98,76.05797856,0.0,3842.01,73.99636872,0.0,3853.19,76.54207848,0.0,3833.91,76.05598452,0.0,3844.47,74.56302763,0.0,3853.11,75.9341849,0.0,3840.17,76.03794855,0.0,3839.91,75.58778827,0.0,3848.08
2003-10-01,75.95026954,0.0,3758.41,70.56726871,0.00496239,3880.77,72.02559383,0.019957618,3884.52,68.03091488,0.0,3883.9,72.05442927,0.088423599,3867.12,72.02516683,0.019957175,3877.87,68.03003849,0.0,3882.49,69.47989112,0.0,3863.82,68.01599072,0.0,3865.65,73.22108135,0.0,3842.08,68.0942304,0.0,3851.31,72.19206392,0.019232465,3837.62,73.2135536,0.0,3843.0,68.09101989,0.0,3851.46,67.02135251,0.0,3841.78,73.1447111,0.0,3842.58,68.06167929,0.0,3847.37
2003-11-01,50.98276622,0.0,3758.61,53.20300687,0.039097747,3880.77,51.03463496,0.0,3882.28,53.20300687,0.039097747,3881.83,53.19717407,0.039123671,3868.4,51.03354495,0.0,3876.87,51.21275199,0.63895424,3880.87,53.10418063,0.039536975,3864.58,54.51187255,0.0,3865.58,51.06167078,0.0,3848.62,62.99261557,0.000435753,3850.94,52.5735923,0.0,3847.95,51.05968625,0.0,3849.42,53.56724868,0.037478895,3851.02,53.3107747,0.0,3844.47,51.04037839,0.0,3845.26,63.29417866,0.0,3847.05
2003-12-01,48.48424438,0.0,3758.51,43.60694239,0.0,3880.57,37.57934736,0.0,3881.46,41.07854687,0.0,3880.89,41.52473208,0.0,3868.22,37.57702011,0.0,3876.25,39.89011755,0.0,3880.02,49.38817688,0.0,3863.95,39.94241879,0.0,3865.5,41.98910617,0.0,3848.48,39.69188987,0.0,3850.6,52.78080228,0.0,3847.91,41.98943534,0.0,3849.32,39.70228944,0.0,3850.7,48.31501373,9.5129e-05,3844.74,37.637628,0.0,3845.28,39.79831447,0.0,3846.68
2004-01-01,49.96060905,0.0,3758.57,52.47744368,0.0,3880.36,44.56182976,0.0,3880.82,46.5505516,0.21474565,3880.24,44.5717137,0.0,3868.12,44.56007698,0.0,3875.76,48.95730089,0.049186974,3879.36,42.03335416,0.0,3863.8,51.48156076,0.0,3865.35,46.42749633,0.0,3840.62,41.82600338,0.0,3850.39,46.68203979,0.0,3847.56,46.42992926,0.0,3842.96,46.68203979,0.0,3850.47,38.5830318,0.0,3844.29,46.45253851,0.0,3844.8,42.12573682,0.0,3846.46
2004-02-01,53.00393796,0.0,3756.97,39.00755808,0.0,3879.77,46.59022527,0.0,3880.4,30.16081383,0.0,3879.73,30.15618147,0.0,3867.51,46.58763292,0.0,3875.19,30.15618147,0.0,3878.88,39.00500894,0.0,3863.49,40.03776925,0.0,3865.13,46.76096447,0.0,3847.57,40.22108135,0.0,3850.13,40.2135536,0.0,3846.97,46.75211053,0.0,3848.37,40.2135536,0.0,3850.25,45.95719176,0.0,3844.16,46.67082008,0.0,3844.15,40.1447111,0.0,3846.2
2004-03-01,60.99261302,0.0,3758.48,63.68256967,0.0,3880.42,49.45196776,0.597789638,3880.12,63.68256967,0.0,3884.72,62.06041828,0.0,3867.62,49.45335968,0.597863542,3874.99,63.67740709,0.0,3880.4,63.59457158,0.0,3863.45,61.99528798,0.019945091,3864.98,64.34793231,0.0,3847.33,61.13048223,0.0,3852.15,53.37376456,0.351936884,3846.79,64.33608731,0.0,3849.06,64.0425978,0.0,3851.49,61.08541004,0.0,3842.99,64.2277429,0.0,3841.04,49.20876863,0.0,3845.97
2004-04-01,52.27256872,0.027270825,3757.99,59.99701302,0.30874547,3881.19,56.00298698,0.0,3885.3,60.5119479,0.0,3884.98,56.49711289,0.0,3866.83,56.00288711,0.0,3877.6,56.00288711,0.0,3882.83,56.4986112,0.0,3862.68,63.9958336,0.140111104,3864.8,44.96892223,0.173107777,3849.41,61.5,0.009922306,3852.39,60.01127532,0.0,3845.06,44.96993248,0.173006752,3850.23,63.5,0.0,3852.51,56.49751567,0.0,3842.32,44.98012537,0.171987463,3844.45,66.49503134,0.0,3846.15
2004-05-01,75.97784283,0.0,3753.52,73.547632,0.0,3879.78,76.52507568,0.0,3882.33,76.02003696,0.0,3883.07,74.04099261,0.0,3864.1,76.52439078,0.0,3875.39,73.5706898,0.0,3881.39,79.49009402,0.0,3861.75,73.5248209,0.0,3864.26,74.54708473,0.0,3837.68,68.13774479,0.0,3851.34,76.58397678,0.0,3833.41,73.62957682,0.0,3839.3,79.45792152,0.0,3851.33,76.02135251,0.0,3837.98,74.53081384,0.0,3839.1,73.59962784,0.0,3845.53
2004-06-01,80.95451374,0.0,3756.27,79.00298698,0.0,3880.19,78.4880521,0.039761042,3886.33,79.47311722,0.0,3886.17,78.99711289,0.039769032,3864.48,78.48845158,0.039769032,3877.03,73.87296735,0.0,3883.22,79.0013888,0.0,3860.23,81.49305601,0.0,3863.41,73.5,0.129766917,3838.7,80.01553888,0.0,3853.37,82.97744936,0.0,3833.86,73.5,0.129774494,3840.32,82.97744936,0.0,3852.86,82.00496866,0.0,3837.66,75.98509403,0.0,3837.64,79.00248433,0.0,3844.84
2004-07-01,89.00245981,7.8835e-05,3756.51,79.59075521,0.0,3880.69,86.58810616,0.0,3886.63,75.52759504,0.257478684,3886.44,82.59914699,0.0,3864.44,86.58549167,0.0,3877.2,77.59328063,0.0,3884.06,85.54934487,0.0,3859.77,81.54642997,0.0,3862.91,86.72114229,0.0,3839.21,73.664296,0.0,3853.74,76.73380326,0.000845173,3833.68,86.71373378,0.0,3840.92,71.37482441,0.0,3854.06,77.0545962,0.028576155,3837.19,86.64476271,0.0,3838.69,81.67163646,0.0,3844.03
2004-08-01,,,,81.46616552,0.0,3880.84,74.59858383,0.0,3886.58,80.08730567,0.0,3886.27,78.01129542,0.0,3865.22,74.59576318,0.0,3878.44,74.56640729,2.064175022,3884.29,76.00166965,0.0,3860.18,75.9972224,0.0,3862.82,74.78995375,0.0,3843.77,81.63048223,0.006524112,3853.8,83.58749834,7.0431e-05,3834.65,74.78010279,0.0,3845.11,86.54523968,0.0,3853.97,74.60443592,2.052727764,3839.33,74.68979435,0.0,3838.65,70.07357047,0.000142694,3845.22
2004-09-01,72.00787592,0.0,3758.51,77.53091488,0.0,3881.05,,,,77.53091488,0.0,3885.97,65.927945,0.029173322,3865.29,,,,77.53003849,0.0,3884.31,77.51599072,0.0,3860.04,75.53031179,0.0,3862.62,,,,73.12321968,0.0,3853.54,64.58397678,0.050422105,3837.31,,,,77.59101989,0.0,3853.42,71.06167929,0.0,3839.74,,,,76.99286529,0.0,3845.07
2004-10-01,69.9793172,0.0,3759.73,60.62989895,0.0,3880.96,68.0593104,0.068070706,3884.91,60.62989895,0.0,3884.14,55.60106959,0.0,3865.79,68.05759443,0.068127561,3877.65,60.62614298,0.0,3882.63,55.55375996,0.0,3860.45,64.53090564,0.068997525,3862.57,67.43839016,0.0,3846.33,60.8660887,0.0,3851.93,66.10140438,0.0,3841.67,67.44049392,0.0,3847.07,60.85369508,0.0,3852.01,73.08065357,0.085728466,3841.35,67.45967322,0.0,3842.26,60.73963408,0.0,3844.44
2004-11-01,52.4492841,0.0,3759.53,55.83878593,0.000902253,3880.99,46.94320896,0.168317925,3883.94,53.08146647,0.0,3883.64,40.61450626,0.219679747,3866.49,46.94488812,0.168358427,3877.21,52.53286235,0.0,3881.78,50.49283946,0.0,3861.28,40.56121742,0.219742496,3862.8,46.85499266,0.161958064,3848.77,45.82983686,0.0,3851.27,48.0418983,0.0,3847.89,46.85985852,0.162239805,3849.68,56.63643975,0.0,3851.38,46.11384565,0.155753292,3842.53,48.18265964,0.0,3843.03,40.7419607,0.217062342,3843.99
2004-12-01,51.44534614,0.0,3759.68,43.08146647,0.0,3880.98,40.07350816,0.0,3883.58,38.55891015,0.0,3883.29,48.52156693,0.0,3866.5,40.0713724,0.0,3876.51,41.50248255,0.0,3881.41,45.57416577,0.0,3861.28,32.54767523,0.0,3862.87,43.25007064,0.0,3848.57,41.52172673,0.0,3851.04,48.58045523,0.0,3847.81,43.24154586,0.0,3849.55,41.52094915,0.0,3851.1,42.57827533,0.0,3842.82,43.16368537,0.0,3843.12,42.04508325,0.0,3843.84
2005-01-01,40.9950766,0.0,3760.97,49.03051464,0.0,3880.99,49.07270767,0.000451126,3882.35,49.03051464,0.0,3883.09,49.4282863,0.000169431,3866.51,49.0706898,0.000438165,3875.43,50.54980547,0.000219082,3881.22,52.96067301,0.538826701,3861.32,50.52559977,0.000115756,3862.84,50.98547489,0.008481345,3848.43,45.07284715,0.0,3850.87,50.79683089,0.0,3847.77,47.76953812,0.277348419,3849.51,45.03643436,0.0,3850.97,42.75385188,0.0,3842.99,50.99048706,0.005551652,3843.14,38.63524976,0.0,3843.73
2005-02-01,53.00787592,1.9709e-05,3759.55,41.95448712,0.0,3880.94,57.97412384,0.0,3883.75,52.00211912,0.048580224,3883.2,49.55408797,0.480415818,3866.44,57.97492661,0.0,3876.46,50.03003849,0.0,3881.18,50.01599072,0.0,3861.33,56.50196657,0.0,3862.88,57.94922306,0.0,3848.37,45.53296404,0.0,3851.0,37.25211053,0.0,3847.71,57.95087841,0.0,3849.64,45.49787744,0.0,3850.93,50.06167929,0.0,3843.0,57.96675631,0.0,3843.06,50.06167929,0.0,3843.66
2005-03-01,56.4369775,0.0,3758.18,59.52839552,0.0,3881.18,54.49044072,0.0,3885.56,38.07814663,0.000116784,3884.94,47.65335761,0.0,3866.24,54.49084583,0.0,3876.96,38.0759962,0.000112954,3881.99,47.58102938,0.0,3861.01,54.05179339,0.0,3862.78,47.84073069,0.0,3848.22,38.26453481,0.000145251,3852.61,51.50422105,0.0,3847.38,47.82922438,0.0,3850.16,38.25545191,0.000140862,3852.04,53.18741612,0.0,3842.25,47.72303804,0.0,3841.1,56.48573059,0.140761035,3843.6
2005-04-01,65.99014943,0.0,3759.44,48.10402279,0.0,3881.55,65.48500176,0.0,3886.14,59.36054176,0.0,3886.06,65.48553943,0.0,3865.74,65.48553943,0.0,3877.64,63.1777484,0.0,3883.71,63.51736344,0.0,3860.42,59.54081161,0.0,3862.61,66.57607401,0.0,3845.56,62.66653186,0.0,3853.37,46.65404752,0.0,3843.72,66.57341212,0.0,3846.63,66.57341212,0.0,3852.83,60.5901149,0.0,3840.63,66.54978812,0.0,3840.78,62.78171843,0.0,3844.5
2005-05-01,77.95716003,0.0,3759.64,63.91985216,0.0,3881.48,84.51883624,0.0,3886.26,66.9591256,0.0,3885.9,59.09542188,0.0,3865.49,60.05442927,0.0,3877.69,65.5710311,0.032974676,3883.83,73.99116982,0.397428833,3860.05,71.53884504,0.0,3862.38,82.80044316,0.0,3843.04,59.84793231,0.0,3853.48,63.83168608,0.0,3844.15,82.82412365,0.0,3845.03,64.25545191,0.0,3853.91,67.13757639,0.0,3840.55,83.04208436,0.0,3839.8,69.20639039,0.0,3844.38
2005-06-01,87.46848875,0.0,3758.12,73.07350816,0.0,3881.74,88.53847295,0.0,3887.03,81.01631688,0.0,3886.6,85.01874307,0.0,3866.01,88.53748615,0.0,3879.3,84.01874307,0.0,3884.54,74.05895393,0.0,3859.96,76.03580268,0.0,3862.24,83.65584024,0.0,3846.54,73.08333657,0.0,3854.27,78.6573889,0.0,3845.49,83.65052597,0.0,3847.9,75.5418983,0.0,3853.99,73.05454459,0.0,3840.11,83.60200608,0.0,3840.55,74.77277454,0.0,3844.61
2005-07-01,78.08862492,0.0,3758.28,86.4795628,0.0,3881.96,85.46616552,0.001804505,3887.07,84.03635384,0.0,3887.01,87.03037979,0.0,3865.98,82.07702011,0.077795525,3879.47,87.04664032,0.0,3884.97,84.03227836,0.0,3859.79,82.52344818,0.118446198,3862.46,73.61238678,0.0,3849.46,87.04345345,0.0,3854.48,84.15404752,0.0,3846.19,73.60862767,0.0,3850.48,87.14700441,0.0,3854.61,82.137628,0.076203081,3839.87,73.57357047,0.0,3841.08,84.59016651,0.0,3844.52
2005-08-01,80.99852185,0.00057125,3758.89,75.04219304,0.0,3882.2,78.50543896,0.010358357,3886.9,78.55387144,0.075907025,3886.65,71.01154842,0.051671966,3866.69,79.56290084,0.029173322,3879.49,71.01154842,0.051671966,3884.71,79.01461799,0.118281472,3860.33,81.03776925,0.000137272,3862.71,79.69209207,0.02782489,3849.51,82.99636872,0.0,3854.05,78.52447071,0.010074035,3847.7,79.68556134,0.027897878,3850.49,81.401937,0.0,3854.52,73.70639039,0.001426941,3840.36,79.62573682,0.028576155,3841.83,79.05930106,0.114304621,3845.15
2005-09-01,72.90902749,0.0,3760.53,78.49402605,0.000298698,3882.32,74.49103907,0.000537656,3887.04,76.9761042,0.0,3886.22,78.93359657,0.0,3866.86,80.0,0.16,3879.57,76.49422579,0.0,3884.63,74.4958336,0.000249984,3861.03,69.5,0.0,3863.77,74.48834584,0.00069925,3850.74,76.49223056,0.0,3853.59,78.0,0.0,3847.7,74.48872468,0.000676519,3851.58,73.5,0.0,3854.26,79.99751567,0.019900627,3841.96,74.49254701,0.000447179,3842.39,78.99503134,0.0,3845.15
2005-10-01,74.36354123,0.127263848,3761.24,73.99701302,0.526833806,3882.36,58.47909117,0.0,3886.27,59.5,0.200896093,3885.37,61.00288711,0.0,3867.97,59.5,0.200866132,3879.56,59.5,0.200866132,3884.11,62.99444481,0.0,3862.15,59.5,0.20041664,3864.2,74.48446112,0.000310778,3850.82,74.48446112,0.000310778,3852.79,58.49624156,0.000225506,3849.38,74.48496624,0.000300675,3851.62,59.5,0.201127532,3853.77,62.48509403,0.220596239,3842.93,74.49006269,0.000198746,3842.95,74.49254701,0.139304388,3845.23
2005-11-01,60.13645877,0.0,3759.58,61.0,0.0,3881.96,61.0,0.0,3884.92,56.00896093,0.0,3884.48,61.50577421,0.0,3867.86,50.5,0.0,3878.36,50.5,0.0,3882.71,54.99305601,0.0,3862.26,54.01388798,0.0,3864.24,44.49611528,0.0,3849.86,49.48446112,0.0,3851.96,46.98872468,0.0,3848.96,44.49624156,0.0,3850.71,56.01127532,0.0,3852.23,56.00745299,0.0,3843.25,44.49751567,0.0,3843.52,56.00745299,0.0,3844.98
2005-12-01,47.50049272,0.0,3761.22,51.44612856,0.0,3881.83,48.95992608,0.0,3884.42,43.90101593,0.0,3884.08,37.06572469,0.0,3868.11,47.01942568,0.0,3878.02,38.66431173,0.0,3882.36,42.99421219,0.0,3863.13,41.4989242,0.0,3864.2,48.91297122,0.0,3849.41,43.7281417,0.0,3851.71,44.68203979,0.0,3848.76,48.91584304,0.0,3850.37,38.97270724,0.0,3851.8,46.58778827,0.0,3843.47,48.94302557,0.0,3843.73,43.82204522,0.0,3844.82
2006-01-01,51.46848497,0.0,3760.44,50.80203185,0.0,3881.66,43.56474936,0.0,3883.87,47.68337015,0.0,3883.48,50.80779103,0.0,3868.17,50.80779103,0.0,3877.64,50.80779103,0.0,3881.92,50.89915866,0.0,3863.57,44.9887213,0.0,3864.38,46.72471263,0.0,3848.4,48.02556021,0.0,3851.47,49.12587509,0.0,3845.52,46.71707516,0.0,3849.2,50.47464962,0.0,3851.47,50.64409043,0.0,3842.74,46.64708933,0.0,3841.47,50.64409043,0.0,3844.63
2006-02-01,,,,57.0534712,0.0,3881.13,,,,47.02215608,0.0,3882.95,52.98845158,0.0,3867.34,51.59011547,0.0,3877.04,47.02156693,0.0,3881.42,53.44957933,0.0,3862.36,42.50694399,0.0,3864.06,,,,47.08333657,0.0,3851.04,53.23732481,0.0,3847.33,,,,47.08045523,0.0,3851.08,50.98810882,0.0,3842.38,,,,51.68503788,0.0,3844.3
2006-03-01,45.40902749,0.0,3758.77,57.4880521,0.0,3881.33,60.47909117,0.0,3883.51,57.4880521,0.0,3885.16,62.51443553,0.0,3866.43,58.00288711,0.0,3876.93,57.48845158,0.0,3882.37,43.9986112,0.0,3861.59,57.49444481,0.0,3863.67,51.44561391,0.0,3845.97,57.48446112,0.0,3852.91,54.45114028,0.0,3845.98,51.44738184,0.0,3847.06,57.48496624,0.0,3852.27,57.9826097,0.0,3841.07,51.4652194,0.0,3836.67,54.46770373,0.0,3843.92
2006-04-01,58.09010307,0.0,3758.91,61.08770592,0.0,3881.58,66.13281855,0.0,3886.07,64.33878593,0.0,3885.83,61.62614298,0.0,3865.79,65.09892834,0.0,3878.23,67.52969719,0.0,3883.64,72.97499408,0.0,3860.41,72.97499408,0.0,3863.1,65.9309254,0.0,3833.31,65.27548958,0.0,3852.96,67.60844749,0.0,3845.16,65.95017891,0.0,3835.03,65.26619674,0.0,3852.76,64.2105262,0.0,3838.36,,,,65.05454459,0.0,3844.27
2006-05-01,81.4620872,0.0,3756.18,77.42397249,0.0,3881.25,78.02799528,0.0,3885.86,72.10402279,0.0,3885.67,72.52190823,0.0,3863.65,77.05622922,0.0,3878.19,78.05442927,0.0,3883.74,67.98888961,0.0,3859.04,75.55925085,0.0,3862.38,78.22834391,0.0,3837.64,71.73923774,0.0,3852.75,67.38168734,0.0,3840.78,78.22059671,0.0,3839.85,77.28292484,0.0,3852.89,70.77758262,0.0,3838.97,78.14946757,0.0,3837.19,67.13524976,0.0,3844.35
2006-06-01,,,,85.0447124,0.0,3881.19,,,,86.5505516,0.0,3886.41,73.02473208,0.000225908,3863.08,81.79966077,0.000564771,3878.28,86.54912287,0.0,3884.22,72.55895393,0.059140736,3858.12,85.00638166,0.0,3861.93,,,,83.65947152,0.0,3853.56,83.65404752,0.0,3837.87,,,,85.14348286,0.0,3853.13,85.04508325,0.0,3837.22,,,,81.67319831,0.0,3843.98
2006-07-01,87.01132495,0.0,3757.67,87.0563908,0.087444403,3881.03,82.61862079,0.0,3886.15,81.15537487,0.0,3886.32,78.50316516,0.213937693,3863.02,84.54381646,0.0,3878.21,85.07351365,0.000677725,3884.25,81.07052955,0.0,3857.87,78.5010758,0.216849365,3861.5,87.16310279,0.08347467,3847.88,83.28638341,0.0,3853.68,85.60862767,0.055795756,3844.11,87.15756908,0.083693633,3848.94,80.70669067,0.0,3853.58,85.4169682,0.0,3837.62,87.10676255,0.085728466,3838.94,84.63995463,0.0,3843.64
2006-08-01,78.96602516,0.197882826,3760.11,73.63865775,0.0,3881.7,73.91189384,0.17817395,3887.67,80.03383448,0.048580224,3886.05,77.98870458,0.001581358,3863.99,77.98870458,0.001581358,3878.46,77.98870458,0.001581358,3884.26,69.58867187,0.022251264,3858.85,73.95566407,0.174056632,3861.75,77.37678032,0.250009362,3849.53,77.21367753,1.15119857,3853.34,80.09454145,0.046496463,3845.49,77.38098785,0.250374201,3850.44,74.72411826,0.828897594,3853.21,77.99048706,0.001331812,3839.36,77.41934643,0.253462907,3841.56,80.431186,0.0,3843.64
2006-09-01,76.49162758,0.0,3759.96,64.0563908,0.0,3882.04,69.96714327,1.170887767,3886.57,69.46324592,0.0,3885.7,66.1427448,0.0,3865.64,72.58232652,0.0,3878.69,74.45866609,0.0,3883.95,74.47851839,0.0,3861.6,74.47851839,0.0,3864.25,69.95726807,1.12734864,3847.21,71.10506329,0.000145251,3852.92,67.56302763,0.0,3847.01,69.95865716,1.12978119,3849.04,67.56302763,0.0,3852.87,74.67557655,0.01905077,3840.33,69.97267238,1.152441316,3838.77,69.97267238,1.152441316,3843.24
2006-10-01,52.00639777,0.03292455,3759.36,66.38973777,0.009102576,3881.66,58.97120424,0.019607266,3885.75,62.02799528,0.0,3885.21,53.22755387,0.0,3865.62,70.45652484,0.265101365,3878.44,65.44985323,0.391122716,3883.57,69.54021777,0.0,3860.98,58.01157563,0.0,3863.91,61.81880176,0.078114173,3849.34,68.32620558,0.0,3852.13,61.08045523,0.0,3847.95,61.82500332,0.078175999,3850.3,56.76953812,0.0,3852.04,58.96437808,0.019193464,3841.36,61.88139788,0.078765382,3842.0,61.88139788,0.078765382,3843.51
2006-11-01,53.45174769,0.001671307,3759.65,60.91884878,0.0,3881.58,50.60221408,0.0,3884.56,54.86616471,0.0,3884.32,54.52966246,0.0,3865.52,54.8700758,0.0,3877.52,54.8700758,0.0,3882.53,54.96262685,0.0,3860.62,46.00277158,0.0,3863.42,49.61417712,0.0,3849.08,46.09802238,0.0,3851.63,60.87341703,0.0,3848.24,49.60981184,0.0,3850.22,46.09450049,0.0,3851.65,54.79607626,0.0,3842.03,49.57584428,0.0,3842.37,54.79607626,0.0,3843.38
